"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
2421.1967356624,0,0,2421.1967356624,2,1,2421.1967356624,2,2,2421.1967356624,2,3,2421.1967356624,2,4,2421.1967356624,2,5,2421.1967356624,2,6,2421.1967356624,3,1,2421.1967356624,3,2,2421.1967356624,3,3,2421.1967356624,3,4,2421.1967356624,3,5,2421.1967356624,3,6,2421.1967356624,4,1,2421.1967356624,4,2,2421.1967356624,4,3,2421.1967356624,4,4,2421.1967356624,4,5,2421.1967356624,4,6,2421.1967356624,5,1,2421.1967356624,5,2,2421.1967356624,5,3,2421.1967356624,5,4,2421.1967356624,5,5,2421.1967356624,5,6,2421.1967356624,6,1,2421.1967356624,6,2,2421.1967356624,6,3,2421.1967356624,6,4,2421.1967356624,6,5,2421.1967356624,6,6,2421.1967356624,7,1,2421.1967356624,7,2,2421.1967356624,7,3,2421.1967356624,7,4,2421.1967356624,7,5,2421.1967356624,7,6
2168.86470000881,0,0,2168.86470000881,2,1,2168.86470000881,2,2,2168.86470000881,2,3,2168.86470000881,2,4,2168.86470000881,2,5,2168.86470000881,2,6,2168.86470000881,3,1,2168.86470000881,3,2,2168.86470000881,3,3,2168.86470000881,3,4,2168.86470000881,3,5,2168.86470000881,3,6,2168.86470000881,4,1,2168.86470000881,4,2,2168.86470000881,4,3,2168.86470000881,4,4,2168.86470000881,4,5,2168.86470000881,4,6,2168.86470000881,5,1,2168.86470000881,5,2,2168.86470000881,5,3,2168.86470000881,5,4,2168.86470000881,5,5,2168.86470000881,5,6,2168.86470000881,6,1,2168.86470000881,6,2,2168.86470000881,6,3,2168.86470000881,6,4,2168.86470000881,6,5,2168.86470000881,6,6,2168.86470000881,7,1,2168.86470000881,7,2,2168.86470000881,7,3,2168.86470000881,7,4,2168.86470000881,7,5,2168.86470000881,7,6
1965.60641284625,0,0,1965.60641284625,2,1,1965.60641284625,2,2,1965.60641284625,2,3,1965.60641284625,2,4,1965.60641284625,2,5,1965.60641284625,2,6,1965.60641284625,3,1,1965.60641284625,3,2,1965.60641284625,3,3,1965.60641284625,3,4,1965.60641284625,3,5,1965.60641284625,3,6,1965.60641284625,4,1,1965.60641284625,4,2,1965.60641284625,4,3,1965.60641284625,4,4,1965.60641284625,4,5,1965.60641284625,4,6,1965.60641284625,5,1,1965.60641284625,5,2,1965.60641284625,5,3,1965.60641284625,5,4,1965.60641284625,5,5,1965.60641284625,5,6,1965.60641284625,6,1,1965.60641284625,6,2,1965.60641284625,6,3,1965.60641284625,6,4,1965.60641284625,6,5,1965.60641284625,6,6,1965.60641284625,7,1,1965.60641284625,7,2,1965.60641284625,7,3,1965.60641284625,7,4,1965.60641284625,7,5,1965.60641284625,7,6
1801.01171646621,0,0,1801.01171646621,2,1,1801.01171646621,2,2,1801.01171646621,2,3,1801.01171646621,2,4,1801.01171646621,2,5,1801.01171646621,2,6,1801.01171646621,3,1,1801.01171646621,3,2,1801.01171646621,3,3,1801.01171646621,3,4,1801.01171646621,3,5,1801.01171646621,3,6,1801.01171646621,4,1,1801.01171646621,4,2,1801.01171646621,4,3,1801.01171646621,4,4,1801.01171646621,4,5,1801.01171646621,4,6,1801.01171646621,5,1,1801.01171646621,5,2,1801.01171646621,5,3,1801.01171646621,5,4,1801.01171646621,5,5,1801.01171646621,5,6,1801.01171646621,6,1,1801.01171646621,6,2,1801.01171646621,6,3,1801.01171646621,6,4,1801.01171646621,6,5,1801.01171646621,6,6,1801.01171646621,7,1,1801.01171646621,7,2,1801.01171646621,7,3,1801.01171646621,7,4,1801.01171646621,7,5,1801.01171646621,7,6
1666.91416544504,0,0,1666.91416544504,2,1,1666.91416544504,2,2,1666.91416544504,2,3,1666.91416544504,2,4,1666.91416544504,2,5,1666.91416544504,2,6,1666.91416544504,3,1,1666.91416544504,3,2,1666.91416544504,3,3,1666.91416544504,3,4,1666.91416544504,3,5,1666.91416544504,3,6,1666.91416544504,4,1,1666.91416544504,4,2,1666.91416544504,4,3,1666.91416544504,4,4,1666.91416544504,4,5,1666.91416544504,4,6,1666.91416544504,5,1,1666.91416544504,5,2,1666.91416544504,5,3,1666.91416544504,5,4,1666.91416544504,5,5,1666.91416544504,5,6,1666.91416544504,6,1,1666.91416544504,6,2,1666.91416544504,6,3,1666.91416544504,6,4,1666.91416544504,6,5,1666.91416544504,6,6,1666.91416544504,7,1,1666.91416544504,7,2,1666.91416544504,7,3,1666.91416544504,7,4,1666.91416544504,7,5,1666.91416544504,7,6
1557.16070505724,0,0,1557.16070505724,2,1,1557.16070505724,2,2,1557.16070505724,2,3,1557.16070505724,2,4,1557.16070505724,2,5,1557.16070505724,2,6,1557.16070505724,3,1,1557.16070505724,3,2,1557.16070505724,3,3,1557.16070505724,3,4,1557.16070505724,3,5,1557.16070505724,3,6,1557.16070505724,4,1,1557.16070505724,4,2,1557.16070505724,4,3,1557.16070505724,4,4,1557.16070505724,4,5,1557.16070505724,4,6,1557.16070505724,5,1,1557.16070505724,5,2,1557.16070505724,5,3,1557.16070505724,5,4,1557.16070505724,5,5,1557.16070505724,5,6,1557.16070505724,6,1,1557.16070505724,6,2,1557.16070505724,6,3,1557.16070505724,6,4,1557.16070505724,6,5,1557.16070505724,6,6,1557.16070505724,7,1,1557.16070505724,7,2,1557.16070505724,7,3,1557.16070505724,7,4,1557.16070505724,7,5,1557.16070505724,7,6
1475.21176862415,0,0,1475.21176862415,2,1,1475.21176862415,2,2,1475.21176862415,2,3,1475.21176862415,2,4,1475.21176862415,2,5,1475.21176862415,2,6,1475.21176862415,3,1,1475.21176862415,3,2,1475.21176862415,3,3,1475.21176862415,3,4,1475.21176862415,3,5,1475.21176862415,3,6,1475.21176862415,4,1,1475.21176862415,4,2,1475.21176862415,4,3,1475.21176862415,4,4,1475.21176862415,4,5,1475.21176862415,4,6,1475.21176862415,5,1,1475.21176862415,5,2,1475.21176862415,5,3,1475.21176862415,5,4,1475.21176862415,5,5,1475.21176862415,5,6,1475.21176862415,6,1,1475.21176862415,6,2,1475.21176862415,6,3,1475.21176862415,6,4,1475.21176862415,6,5,1475.21176862415,6,6,1475.21176862415,7,1,1475.21176862415,7,2,1475.21176862415,7,3,1475.21176862415,7,4,1475.21176862415,7,5,1475.21176862415,7,6
1416.76281493149,0,0,1416.76281493149,2,1,1416.76281493149,2,2,1416.76281493149,2,3,1416.76281493149,2,4,1416.76281493149,2,5,1416.76281493149,2,6,1416.76281493149,3,1,1416.76281493149,3,2,1416.76281493149,3,3,1416.76281493149,3,4,1416.76281493149,3,5,1416.76281493149,3,6,1416.76281493149,4,1,1416.76281493149,4,2,1416.76281493149,4,3,1416.76281493149,4,4,1416.76281493149,4,5,1416.76281493149,4,6,1416.76281493149,5,1,1416.76281493149,5,2,1416.76281493149,5,3,1416.76281493149,5,4,1416.76281493149,5,5,1416.76281493149,5,6,1416.76281493149,6,1,1416.76281493149,6,2,1416.76281493149,6,3,1416.76281493149,6,4,1416.76281493149,6,5,1416.76281493149,6,6,1416.76281493149,7,1,1416.76281493149,7,2,1416.76281493149,7,3,1416.76281493149,7,4,1416.76281493149,7,5,1416.76281493149,7,6
1370.76791167264,0,0,1370.76791167264,2,1,1370.76791167264,2,2,1370.76791167264,2,3,1370.76791167264,2,4,1370.76791167264,2,5,1370.76791167264,2,6,1370.76791167264,3,1,1370.76791167264,3,2,1370.76791167264,3,3,1370.76791167264,3,4,1370.76791167264,3,5,1370.76791167264,3,6,1370.76791167264,4,1,1370.76791167264,4,2,1370.76791167264,4,3,1370.76791167264,4,4,1370.76791167264,4,5,1370.76791167264,4,6,1370.76791167264,5,1,1370.76791167264,5,2,1370.76791167264,5,3,1370.76791167264,5,4,1370.76791167264,5,5,1370.76791167264,5,6,1370.76791167264,6,1,1370.76791167264,6,2,1370.76791167264,6,3,1370.76791167264,6,4,1370.76791167264,6,5,1370.76791167264,6,6,1370.76791167264,7,1,1370.76791167264,7,2,1370.76791167264,7,3,1370.76791167264,7,4,1370.76791167264,7,5,1370.76791167264,7,6
1334.64566397661,0,0,1334.64566397661,2,1,1334.64566397661,2,2,1334.64566397661,2,3,1334.64566397661,2,4,1334.64566397661,2,5,1334.64566397661,2,6,1334.64566397661,3,1,1334.64566397661,3,2,1334.64566397661,3,3,1334.64566397661,3,4,1334.64566397661,3,5,1334.64566397661,3,6,1334.64566397661,4,1,1334.64566397661,4,2,1334.64566397661,4,3,1334.64566397661,4,4,1334.64566397661,4,5,1334.64566397661,4,6,1334.64566397661,5,1,1334.64566397661,5,2,1334.64566397661,5,3,1334.64566397661,5,4,1334.64566397661,5,5,1334.64566397661,5,6,1334.64566397661,6,1,1334.64566397661,6,2,1334.64566397661,6,3,1334.64566397661,6,4,1334.64566397661,6,5,1334.64566397661,6,6,1334.64566397661,7,1,1334.64566397661,7,2,1334.64566397661,7,3,1334.64566397661,7,4,1334.64566397661,7,5,1334.64566397661,7,6
1305.82750405543,0,0,1305.82750405543,2,1,1305.82750405543,2,2,1305.82750405543,2,3,1305.82750405543,2,4,1305.82750405543,2,5,1305.82750405543,2,6,1305.82750405543,3,1,1305.82750405543,3,2,1305.82750405543,3,3,1305.82750405543,3,4,1305.82750405543,3,5,1305.82750405543,3,6,1305.82750405543,4,1,1305.82750405543,4,2,1305.82750405543,4,3,1305.82750405543,4,4,1305.82750405543,4,5,1305.82750405543,4,6,1305.82750405543,5,1,1305.82750405543,5,2,1305.82750405543,5,3,1305.82750405543,5,4,1305.82750405543,5,5,1305.82750405543,5,6,1305.82750405543,6,1,1305.82750405543,6,2,1305.82750405543,6,3,1305.82750405543,6,4,1305.82750405543,6,5,1305.82750405543,6,6,1305.82750405543,7,1,1305.82750405543,7,2,1305.82750405543,7,3,1305.82750405543,7,4,1305.82750405543,7,5,1305.82750405543,7,6
1288.10841693619,0,0,1288.10841693619,2,1,1288.10841693619,2,2,1288.10841693619,2,3,1288.10841693619,2,4,1288.10841693619,2,5,1288.10841693619,2,6,1288.10841693619,3,1,1288.10841693619,3,2,1288.10841693619,3,3,1288.10841693619,3,4,1288.10841693619,3,5,1288.10841693619,3,6,1288.10841693619,4,1,1288.10841693619,4,2,1288.10841693619,4,3,1288.10841693619,4,4,1288.10841693619,4,5,1288.10841693619,4,6,1288.10841693619,5,1,1288.10841693619,5,2,1288.10841693619,5,3,1288.10841693619,5,4,1288.10841693619,5,5,1288.10841693619,5,6,1288.10841693619,6,1,1288.10841693619,6,2,1288.10841693619,6,3,1288.10841693619,6,4,1288.10841693619,6,5,1288.10841693619,6,6,1288.10841693619,7,1,1288.10841693619,7,2,1288.10841693619,7,3,1288.10841693619,7,4,1288.10841693619,7,5,1288.10841693619,7,6
1281.83925603051,0,0,1281.83925603051,2,1,1281.83925603051,2,2,1281.83925603051,2,3,1281.83925603051,2,4,1281.83925603051,2,5,1281.83925603051,2,6,1281.83925603051,3,1,1281.83925603051,3,2,1281.83925603051,3,3,1281.83925603051,3,4,1281.83925603051,3,5,1281.83925603051,3,6,1281.83925603051,4,1,1281.83925603051,4,2,1281.83925603051,4,3,1281.83925603051,4,4,1281.83925603051,4,5,1281.83925603051,4,6,1281.83925603051,5,1,1281.83925603051,5,2,1281.83925603051,5,3,1281.83925603051,5,4,1281.83925603051,5,5,1281.83925603051,5,6,1281.83925603051,6,1,1281.83925603051,6,2,1281.83925603051,6,3,1281.83925603051,6,4,1281.83925603051,6,5,1281.83925603051,6,6,1281.83925603051,7,1,1281.83925603051,7,2,1281.83925603051,7,3,1281.83925603051,7,4,1281.83925603051,7,5,1281.83925603051,7,6
1281.17345579223,0,0,1281.17345579223,2,1,1281.17345579223,2,2,1281.17345579223,2,3,1281.17345579223,2,4,1281.17345579223,2,5,1281.17345579223,2,6,1281.17345579223,3,1,1281.17345579223,3,2,1281.17345579223,3,3,1281.17345579223,3,4,1281.17345579223,3,5,1281.17345579223,3,6,1281.17345579223,4,1,1281.17345579223,4,2,1281.17345579223,4,3,1281.17345579223,4,4,1281.17345579223,4,5,1281.17345579223,4,6,1281.17345579223,5,1,1281.17345579223,5,2,1281.17345579223,5,3,1281.17345579223,5,4,1281.17345579223,5,5,1281.17345579223,5,6,1281.17345579223,6,1,1281.17345579223,6,2,1281.17345579223,6,3,1281.17345579223,6,4,1281.17345579223,6,5,1281.17345579223,6,6,1281.17345579223,7,1,1281.17345579223,7,2,1281.17345579223,7,3,1281.17345579223,7,4,1281.17345579223,7,5,1281.17345579223,7,6
1285.00499503622,0,0,1285.00499503622,2,1,1285.00499503622,2,2,1285.00499503622,2,3,1285.00499503622,2,4,1285.00499503622,2,5,1285.00499503622,2,6,1285.00499503622,3,1,1285.00499503622,3,2,1285.00499503622,3,3,1285.00499503622,3,4,1285.00499503622,3,5,1285.00499503622,3,6,1285.00499503622,4,1,1285.00499503622,4,2,1285.00499503622,4,3,1285.00499503622,4,4,1285.00499503622,4,5,1285.00499503622,4,6,1285.00499503622,5,1,1285.00499503622,5,2,1285.00499503622,5,3,1285.00499503622,5,4,1285.00499503622,5,5,1285.00499503622,5,6,1285.00499503622,6,1,1285.00499503622,6,2,1285.00499503622,6,3,1285.00499503622,6,4,1285.00499503622,6,5,1285.00499503622,6,6,1285.00499503622,7,1,1285.00499503622,7,2,1285.00499503622,7,3,1285.00499503622,7,4,1285.00499503622,7,5,1285.00499503622,7,6
1292.51758501207,0,0,1292.51758501207,2,1,1292.51758501207,2,2,1292.51758501207,2,3,1292.51758501207,2,4,1292.51758501207,2,5,1292.51758501207,2,6,1292.51758501207,3,1,1292.51758501207,3,2,1292.51758501207,3,3,1292.51758501207,3,4,1292.51758501207,3,5,1292.51758501207,3,6,1292.51758501207,4,1,1292.51758501207,4,2,1292.51758501207,4,3,1292.51758501207,4,4,1292.51758501207,4,5,1292.51758501207,4,6,1292.51758501207,5,1,1292.51758501207,5,2,1292.51758501207,5,3,1292.51758501207,5,4,1292.51758501207,5,5,1292.51758501207,5,6,1292.51758501207,6,1,1292.51758501207,6,2,1292.51758501207,6,3,1292.51758501207,6,4,1292.51758501207,6,5,1292.51758501207,6,6,1292.51758501207,7,1,1292.51758501207,7,2,1292.51758501207,7,3,1292.51758501207,7,4,1292.51758501207,7,5,1292.51758501207,7,6
1303.10951823578,0,0,1303.10951823578,2,1,1303.10951823578,2,2,1303.10951823578,2,3,1303.10951823578,2,4,1303.10951823578,2,5,1303.10951823578,2,6,1303.10951823578,3,1,1303.10951823578,3,2,1303.10951823578,3,3,1303.10951823578,3,4,1303.10951823578,3,5,1303.10951823578,3,6,1303.10951823578,4,1,1303.10951823578,4,2,1303.10951823578,4,3,1303.10951823578,4,4,1303.10951823578,4,5,1303.10951823578,4,6,1303.10951823578,5,1,1303.10951823578,5,2,1303.10951823578,5,3,1303.10951823578,5,4,1303.10951823578,5,5,1303.10951823578,5,6,1303.10951823578,6,1,1303.10951823578,6,2,1303.10951823578,6,3,1303.10951823578,6,4,1303.10951823578,6,5,1303.10951823578,6,6,1303.10951823578,7,1,1303.10951823578,7,2,1303.10951823578,7,3,1303.10951823578,7,4,1303.10951823578,7,5,1303.10951823578,7,6
1316.31915778983,0,0,1316.31915778983,2,1,1316.31915778983,2,2,1316.31915778983,2,3,1316.31915778983,2,4,1316.31915778983,2,5,1316.31915778983,2,6,1316.31915778983,3,1,1316.31915778983,3,2,1316.31915778983,3,3,1316.31915778983,3,4,1316.31915778983,3,5,1316.31915778983,3,6,1316.31915778983,4,1,1316.31915778983,4,2,1316.31915778983,4,3,1316.31915778983,4,4,1316.31915778983,4,5,1316.31915778983,4,6,1316.31915778983,5,1,1316.31915778983,5,2,1316.31915778983,5,3,1316.31915778983,5,4,1316.31915778983,5,5,1316.31915778983,5,6,1316.31915778983,6,1,1316.31915778983,6,2,1316.31915778983,6,3,1316.31915778983,6,4,1316.31915778983,6,5,1316.31915778983,6,6,1316.31915778983,7,1,1316.31915778983,7,2,1316.31915778983,7,3,1316.31915778983,7,4,1316.31915778983,7,5,1316.31915778983,7,6
1331.85135049964,0,0,1331.85135049964,2,1,1331.85135049964,2,2,1331.85135049964,2,3,1331.85135049964,2,4,1331.85135049964,2,5,1331.85135049964,2,6,1331.85135049964,3,1,1331.85135049964,3,2,1331.85135049964,3,3,1331.85135049964,3,4,1331.85135049964,3,5,1331.85135049964,3,6,1331.85135049964,4,1,1331.85135049964,4,2,1331.85135049964,4,3,1331.85135049964,4,4,1331.85135049964,4,5,1331.85135049964,4,6,1331.85135049964,5,1,1331.85135049964,5,2,1331.85135049964,5,3,1331.85135049964,5,4,1331.85135049964,5,5,1331.85135049964,5,6,1331.85135049964,6,1,1331.85135049964,6,2,1331.85135049964,6,3,1331.85135049964,6,4,1331.85135049964,6,5,1331.85135049964,6,6,1331.85135049964,7,1,1331.85135049964,7,2,1331.85135049964,7,3,1331.85135049964,7,4,1331.85135049964,7,5,1331.85135049964,7,6
1349.53789487356,0,0,1349.53789487356,2,1,1349.53789487356,2,2,1349.53789487356,2,3,1349.53789487356,2,4,1349.53789487356,2,5,1349.53789487356,2,6,1349.53789487356,3,1,1349.53789487356,3,2,1349.53789487356,3,3,1349.53789487356,3,4,1349.53789487356,3,5,1349.53789487356,3,6,1349.53789487356,4,1,1349.53789487356,4,2,1349.53789487356,4,3,1349.53789487356,4,4,1349.53789487356,4,5,1349.53789487356,4,6,1349.53789487356,5,1,1349.53789487356,5,2,1349.53789487356,5,3,1349.53789487356,5,4,1349.53789487356,5,5,1349.53789487356,5,6,1349.53789487356,6,1,1349.53789487356,6,2,1349.53789487356,6,3,1349.53789487356,6,4,1349.53789487356,6,5,1349.53789487356,6,6,1349.53789487356,7,1,1349.53789487356,7,2,1349.53789487356,7,3,1349.53789487356,7,4,1349.53789487356,7,5,1349.53789487356,7,6
