"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
437.439106383091,0,0,437.439106383091,2,1,437.439106383091,2,2,437.439106383091,2,3,437.439106383091,2,4,437.439106383091,2,5,437.439106383091,2,6,437.439106383091,3,1,437.439106383091,3,2,437.439106383091,3,3,437.439106383091,3,4,437.439106383091,3,5,437.439106383091,3,6,437.439106383091,4,1,437.439106383091,4,2,437.439106383091,4,3,437.439106383091,4,4,437.439106383091,4,5,437.439106383091,4,6,437.439106383091,5,1,437.439106383091,5,2,437.439106383091,5,3,437.439106383091,5,4,437.439106383091,5,5,437.439106383091,5,6,437.439106383091,6,1,437.439106383091,6,2,437.439106383091,6,3,437.439106383091,6,4,437.439106383091,6,5,437.439106383091,6,6,437.439106383091,7,1,437.439106383091,7,2,437.439106383091,7,3,437.439106383091,7,4,437.439106383091,7,5,437.439106383091,7,6
369.262414230071,0,0,369.262414230071,2,1,369.262414230071,2,2,369.262414230071,2,3,369.262414230071,2,4,369.262414230071,2,5,369.262414230071,2,6,369.262414230071,3,1,369.262414230071,3,2,369.262414230071,3,3,369.262414230071,3,4,369.262414230071,3,5,369.262414230071,3,6,369.262414230071,4,1,369.262414230071,4,2,369.262414230071,4,3,369.262414230071,4,4,369.262414230071,4,5,369.262414230071,4,6,369.262414230071,5,1,369.262414230071,5,2,369.262414230071,5,3,369.262414230071,5,4,369.262414230071,5,5,369.262414230071,5,6,369.262414230071,6,1,369.262414230071,6,2,369.262414230071,6,3,369.262414230071,6,4,369.262414230071,6,5,369.262414230071,6,6,369.262414230071,7,1,369.262414230071,7,2,369.262414230071,7,3,369.262414230071,7,4,369.262414230071,7,5,369.262414230071,7,6
316.064275562302,0,0,316.064275562302,2,1,316.064275562302,2,2,316.064275562302,2,3,316.064275562302,2,4,316.064275562302,2,5,316.064275562302,2,6,316.064275562302,3,1,316.064275562302,3,2,316.064275562302,3,3,316.064275562302,3,4,316.064275562302,3,5,316.064275562302,3,6,316.064275562302,4,1,316.064275562302,4,2,316.064275562302,4,3,316.064275562302,4,4,316.064275562302,4,5,316.064275562302,4,6,316.064275562302,5,1,316.064275562302,5,2,316.064275562302,5,3,316.064275562302,5,4,316.064275562302,5,5,316.064275562302,5,6,316.064275562302,6,1,316.064275562302,6,2,316.064275562302,6,3,316.064275562302,6,4,316.064275562302,6,5,316.064275562302,6,6,316.064275562302,7,1,316.064275562302,7,2,316.064275562302,7,3,316.064275562302,7,4,316.064275562302,7,5,316.064275562302,7,6
274.394913591736,0,0,274.394913591736,2,1,274.394913591736,2,2,274.394913591736,2,3,274.394913591736,2,4,274.394913591736,2,5,274.394913591736,2,6,274.394913591736,3,1,274.394913591736,3,2,274.394913591736,3,3,274.394913591736,3,4,274.394913591736,3,5,274.394913591736,3,6,274.394913591736,4,1,274.394913591736,4,2,274.394913591736,4,3,274.394913591736,4,4,274.394913591736,4,5,274.394913591736,4,6,274.394913591736,5,1,274.394913591736,5,2,274.394913591736,5,3,274.394913591736,5,4,274.394913591736,5,5,274.394913591736,5,6,274.394913591736,6,1,274.394913591736,6,2,274.394913591736,6,3,274.394913591736,6,4,274.394913591736,6,5,274.394913591736,6,6,274.394913591736,7,1,274.394913591736,7,2,274.394913591736,7,3,274.394913591736,7,4,274.394913591736,7,5,274.394913591736,7,6
241.660349151545,0,0,241.660349151545,2,1,241.660349151545,2,2,241.660349151545,2,3,241.660349151545,2,4,241.660349151545,2,5,241.660349151545,2,6,241.660349151545,3,1,241.660349151545,3,2,241.660349151545,3,3,241.660349151545,3,4,241.660349151545,3,5,241.660349151545,3,6,241.660349151545,4,1,241.660349151545,4,2,241.660349151545,4,3,241.660349151545,4,4,241.660349151545,4,5,241.660349151545,4,6,241.660349151545,5,1,241.660349151545,5,2,241.660349151545,5,3,241.660349151545,5,4,241.660349151545,5,5,241.660349151545,5,6,241.660349151545,6,1,241.660349151545,6,2,241.660349151545,6,3,241.660349151545,6,4,241.660349151545,6,5,241.660349151545,6,6,241.660349151545,7,1,241.660349151545,7,2,241.660349151545,7,3,241.660349151545,7,4,241.660349151545,7,5,241.660349151545,7,6
215.882749718923,0,0,215.882749718923,2,1,215.882749718923,2,2,215.882749718923,2,3,215.882749718923,2,4,215.882749718923,2,5,215.882749718923,2,6,215.882749718923,3,1,215.882749718923,3,2,215.882749718923,3,3,215.882749718923,3,4,215.882749718923,3,5,215.882749718923,3,6,215.882749718923,4,1,215.882749718923,4,2,215.882749718923,4,3,215.882749718923,4,4,215.882749718923,4,5,215.882749718923,4,6,215.882749718923,5,1,215.882749718923,5,2,215.882749718923,5,3,215.882749718923,5,4,215.882749718923,5,5,215.882749718923,5,6,215.882749718923,6,1,215.882749718923,6,2,215.882749718923,6,3,215.882749718923,6,4,215.882749718923,6,5,215.882749718923,6,6,215.882749718923,7,1,215.882749718923,7,2,215.882749718923,7,3,215.882749718923,7,4,215.882749718923,7,5,215.882749718923,7,6
195.707905225053,0,0,195.707905225053,2,1,195.707905225053,2,2,195.707905225053,2,3,195.707905225053,2,4,195.707905225053,2,5,195.707905225053,2,6,195.707905225053,3,1,195.707905225053,3,2,195.707905225053,3,3,195.707905225053,3,4,195.707905225053,3,5,195.707905225053,3,6,195.707905225053,4,1,195.707905225053,4,2,195.707905225053,4,3,195.707905225053,4,4,195.707905225053,4,5,195.707905225053,4,6,195.707905225053,5,1,195.707905225053,5,2,195.707905225053,5,3,195.707905225053,5,4,195.707905225053,5,5,195.707905225053,5,6,195.707905225053,6,1,195.707905225053,6,2,195.707905225053,6,3,195.707905225053,6,4,195.707905225053,6,5,195.707905225053,6,6,195.707905225053,7,1,195.707905225053,7,2,195.707905225053,7,3,195.707905225053,7,4,195.707905225053,7,5,195.707905225053,7,6
179.932257668125,0,0,179.932257668125,2,1,179.932257668125,2,2,179.932257668125,2,3,179.932257668125,2,4,179.932257668125,2,5,179.932257668125,2,6,179.932257668125,3,1,179.932257668125,3,2,179.932257668125,3,3,179.932257668125,3,4,179.932257668125,3,5,179.932257668125,3,6,179.932257668125,4,1,179.932257668125,4,2,179.932257668125,4,3,179.932257668125,4,4,179.932257668125,4,5,179.932257668125,4,6,179.932257668125,5,1,179.932257668125,5,2,179.932257668125,5,3,179.932257668125,5,4,179.932257668125,5,5,179.932257668125,5,6,179.932257668125,6,1,179.932257668125,6,2,179.932257668125,6,3,179.932257668125,6,4,179.932257668125,6,5,179.932257668125,6,6,179.932257668125,7,1,179.932257668125,7,2,179.932257668125,7,3,179.932257668125,7,4,179.932257668125,7,5,179.932257668125,7,6
167.536366849411,0,0,167.536366849411,2,1,167.536366849411,2,2,167.536366849411,2,3,167.536366849411,2,4,167.536366849411,2,5,167.536366849411,2,6,167.536366849411,3,1,167.536366849411,3,2,167.536366849411,3,3,167.536366849411,3,4,167.536366849411,3,5,167.536366849411,3,6,167.536366849411,4,1,167.536366849411,4,2,167.536366849411,4,3,167.536366849411,4,4,167.536366849411,4,5,167.536366849411,4,6,167.536366849411,5,1,167.536366849411,5,2,167.536366849411,5,3,167.536366849411,5,4,167.536366849411,5,5,167.536366849411,5,6,167.536366849411,6,1,167.536366849411,6,2,167.536366849411,6,3,167.536366849411,6,4,167.536366849411,6,5,167.536366849411,6,6,167.536366849411,7,1,167.536366849411,7,2,167.536366849411,7,3,167.536366849411,7,4,167.536366849411,7,5,167.536366849411,7,6
157.808568085259,0,0,157.808568085259,2,1,157.808568085259,2,2,157.808568085259,2,3,157.808568085259,2,4,157.808568085259,2,5,157.808568085259,2,6,157.808568085259,3,1,157.808568085259,3,2,157.808568085259,3,3,157.808568085259,3,4,157.808568085259,3,5,157.808568085259,3,6,157.808568085259,4,1,157.808568085259,4,2,157.808568085259,4,3,157.808568085259,4,4,157.808568085259,4,5,157.808568085259,4,6,157.808568085259,5,1,157.808568085259,5,2,157.808568085259,5,3,157.808568085259,5,4,157.808568085259,5,5,157.808568085259,5,6,157.808568085259,6,1,157.808568085259,6,2,157.808568085259,6,3,157.808568085259,6,4,157.808568085259,6,5,157.808568085259,6,6,157.808568085259,7,1,157.808568085259,7,2,157.808568085259,7,3,157.808568085259,7,4,157.808568085259,7,5,157.808568085259,7,6
150.185848651452,0,0,150.185848651452,2,1,150.185848651452,2,2,150.185848651452,2,3,150.185848651452,2,4,150.185848651452,2,5,150.185848651452,2,6,150.185848651452,3,1,150.185848651452,3,2,150.185848651452,3,3,150.185848651452,3,4,150.185848651452,3,5,150.185848651452,3,6,150.185848651452,4,1,150.185848651452,4,2,150.185848651452,4,3,150.185848651452,4,4,150.185848651452,4,5,150.185848651452,4,6,150.185848651452,5,1,150.185848651452,5,2,150.185848651452,5,3,150.185848651452,5,4,150.185848651452,5,5,150.185848651452,5,6,150.185848651452,6,1,150.185848651452,6,2,150.185848651452,6,3,150.185848651452,6,4,150.185848651452,6,5,150.185848651452,6,6,150.185848651452,7,1,150.185848651452,7,2,150.185848651452,7,3,150.185848651452,7,4,150.185848651452,7,5,150.185848651452,7,6
144.206638686847,0,0,144.206638686847,2,1,144.206638686847,2,2,144.206638686847,2,3,144.206638686847,2,4,144.206638686847,2,5,144.206638686847,2,6,144.206638686847,3,1,144.206638686847,3,2,144.206638686847,3,3,144.206638686847,3,4,144.206638686847,3,5,144.206638686847,3,6,144.206638686847,4,1,144.206638686847,4,2,144.206638686847,4,3,144.206638686847,4,4,144.206638686847,4,5,144.206638686847,4,6,144.206638686847,5,1,144.206638686847,5,2,144.206638686847,5,3,144.206638686847,5,4,144.206638686847,5,5,144.206638686847,5,6,144.206638686847,6,1,144.206638686847,6,2,144.206638686847,6,3,144.206638686847,6,4,144.206638686847,6,5,144.206638686847,6,6,144.206638686847,7,1,144.206638686847,7,2,144.206638686847,7,3,144.206638686847,7,4,144.206638686847,7,5,144.206638686847,7,6
139.740225823629,0,0,139.740225823629,2,1,139.740225823629,2,2,139.740225823629,2,3,139.740225823629,2,4,139.740225823629,2,5,139.740225823629,2,6,139.740225823629,3,1,139.740225823629,3,2,139.740225823629,3,3,139.740225823629,3,4,139.740225823629,3,5,139.740225823629,3,6,139.740225823629,4,1,139.740225823629,4,2,139.740225823629,4,3,139.740225823629,4,4,139.740225823629,4,5,139.740225823629,4,6,139.740225823629,5,1,139.740225823629,5,2,139.740225823629,5,3,139.740225823629,5,4,139.740225823629,5,5,139.740225823629,5,6,139.740225823629,6,1,139.740225823629,6,2,139.740225823629,6,3,139.740225823629,6,4,139.740225823629,6,5,139.740225823629,6,6,139.740225823629,7,1,139.740225823629,7,2,139.740225823629,7,3,139.740225823629,7,4,139.740225823629,7,5,139.740225823629,7,6
136.548755846623,0,0,136.548755846623,2,1,136.548755846623,2,2,136.548755846623,2,3,136.548755846623,2,4,136.548755846623,2,5,136.548755846623,2,6,136.548755846623,3,1,136.548755846623,3,2,136.548755846623,3,3,136.548755846623,3,4,136.548755846623,3,5,136.548755846623,3,6,136.548755846623,4,1,136.548755846623,4,2,136.548755846623,4,3,136.548755846623,4,4,136.548755846623,4,5,136.548755846623,4,6,136.548755846623,5,1,136.548755846623,5,2,136.548755846623,5,3,136.548755846623,5,4,136.548755846623,5,5,136.548755846623,5,6,136.548755846623,6,1,136.548755846623,6,2,136.548755846623,6,3,136.548755846623,6,4,136.548755846623,6,5,136.548755846623,6,6,136.548755846623,7,1,136.548755846623,7,2,136.548755846623,7,3,136.548755846623,7,4,136.548755846623,7,5,136.548755846623,7,6
134.378141355855,0,0,134.378141355855,2,1,134.378141355855,2,2,134.378141355855,2,3,134.378141355855,2,4,134.378141355855,2,5,134.378141355855,2,6,134.378141355855,3,1,134.378141355855,3,2,134.378141355855,3,3,134.378141355855,3,4,134.378141355855,3,5,134.378141355855,3,6,134.378141355855,4,1,134.378141355855,4,2,134.378141355855,4,3,134.378141355855,4,4,134.378141355855,4,5,134.378141355855,4,6,134.378141355855,5,1,134.378141355855,5,2,134.378141355855,5,3,134.378141355855,5,4,134.378141355855,5,5,134.378141355855,5,6,134.378141355855,6,1,134.378141355855,6,2,134.378141355855,6,3,134.378141355855,6,4,134.378141355855,6,5,134.378141355855,6,6,134.378141355855,7,1,134.378141355855,7,2,134.378141355855,7,3,134.378141355855,7,4,134.378141355855,7,5,134.378141355855,7,6
133.021877188017,0,0,133.021877188017,2,1,133.021877188017,2,2,133.021877188017,2,3,133.021877188017,2,4,133.021877188017,2,5,133.021877188017,2,6,133.021877188017,3,1,133.021877188017,3,2,133.021877188017,3,3,133.021877188017,3,4,133.021877188017,3,5,133.021877188017,3,6,133.021877188017,4,1,133.021877188017,4,2,133.021877188017,4,3,133.021877188017,4,4,133.021877188017,4,5,133.021877188017,4,6,133.021877188017,5,1,133.021877188017,5,2,133.021877188017,5,3,133.021877188017,5,4,133.021877188017,5,5,133.021877188017,5,6,133.021877188017,6,1,133.021877188017,6,2,133.021877188017,6,3,133.021877188017,6,4,133.021877188017,6,5,133.021877188017,6,6,133.021877188017,7,1,133.021877188017,7,2,133.021877188017,7,3,133.021877188017,7,4,133.021877188017,7,5,133.021877188017,7,6
132.316756771922,0,0,132.316756771922,2,1,132.316756771922,2,2,132.316756771922,2,3,132.316756771922,2,4,132.316756771922,2,5,132.316756771922,2,6,132.316756771922,3,1,132.316756771922,3,2,132.316756771922,3,3,132.316756771922,3,4,132.316756771922,3,5,132.316756771922,3,6,132.316756771922,4,1,132.316756771922,4,2,132.316756771922,4,3,132.316756771922,4,4,132.316756771922,4,5,132.316756771922,4,6,132.316756771922,5,1,132.316756771922,5,2,132.316756771922,5,3,132.316756771922,5,4,132.316756771922,5,5,132.316756771922,5,6,132.316756771922,6,1,132.316756771922,6,2,132.316756771922,6,3,132.316756771922,6,4,132.316756771922,6,5,132.316756771922,6,6,132.316756771922,7,1,132.316756771922,7,2,132.316756771922,7,3,132.316756771922,7,4,132.316756771922,7,5,132.316756771922,7,6
132.134422136668,0,0,132.134422136668,2,1,132.134422136668,2,2,132.134422136668,2,3,132.134422136668,2,4,132.134422136668,2,5,132.134422136668,2,6,132.134422136668,3,1,132.134422136668,3,2,132.134422136668,3,3,132.134422136668,3,4,132.134422136668,3,5,132.134422136668,3,6,132.134422136668,4,1,132.134422136668,4,2,132.134422136668,4,3,132.134422136668,4,4,132.134422136668,4,5,132.134422136668,4,6,132.134422136668,5,1,132.134422136668,5,2,132.134422136668,5,3,132.134422136668,5,4,132.134422136668,5,5,132.134422136668,5,6,132.134422136668,6,1,132.134422136668,6,2,132.134422136668,6,3,132.134422136668,6,4,132.134422136668,6,5,132.134422136668,6,6,132.134422136668,7,1,132.134422136668,7,2,132.134422136668,7,3,132.134422136668,7,4,132.134422136668,7,5,132.134422136668,7,6
132.376757307638,0,0,132.376757307638,2,1,132.376757307638,2,2,132.376757307638,2,3,132.376757307638,2,4,132.376757307638,2,5,132.376757307638,2,6,132.376757307638,3,1,132.376757307638,3,2,132.376757307638,3,3,132.376757307638,3,4,132.376757307638,3,5,132.376757307638,3,6,132.376757307638,4,1,132.376757307638,4,2,132.376757307638,4,3,132.376757307638,4,4,132.376757307638,4,5,132.376757307638,4,6,132.376757307638,5,1,132.376757307638,5,2,132.376757307638,5,3,132.376757307638,5,4,132.376757307638,5,5,132.376757307638,5,6,132.376757307638,6,1,132.376757307638,6,2,132.376757307638,6,3,132.376757307638,6,4,132.376757307638,6,5,132.376757307638,6,6,132.376757307638,7,1,132.376757307638,7,2,132.376757307638,7,3,132.376757307638,7,4,132.376757307638,7,5,132.376757307638,7,6
132.973885915337,0,0,132.973885915337,2,1,132.973885915337,2,2,132.973885915337,2,3,132.973885915337,2,4,132.973885915337,2,5,132.973885915337,2,6,132.973885915337,3,1,132.973885915337,3,2,132.973885915337,3,3,132.973885915337,3,4,132.973885915337,3,5,132.973885915337,3,6,132.973885915337,4,1,132.973885915337,4,2,132.973885915337,4,3,132.973885915337,4,4,132.973885915337,4,5,132.973885915337,4,6,132.973885915337,5,1,132.973885915337,5,2,132.973885915337,5,3,132.973885915337,5,4,132.973885915337,5,5,132.973885915337,5,6,132.973885915337,6,1,132.973885915337,6,2,132.973885915337,6,3,132.973885915337,6,4,132.973885915337,6,5,132.973885915337,6,6,132.973885915337,7,1,132.973885915337,7,2,132.973885915337,7,3,132.973885915337,7,4,132.973885915337,7,5,132.973885915337,7,6
133.877272830996,0,0,133.877272830996,2,1,133.877272830996,2,2,133.877272830996,2,3,133.877272830996,2,4,133.877272830996,2,5,133.877272830996,2,6,133.877272830996,3,1,133.877272830996,3,2,133.877272830996,3,3,133.877272830996,3,4,133.877272830996,3,5,133.877272830996,3,6,133.877272830996,4,1,133.877272830996,4,2,133.877272830996,4,3,133.877272830996,4,4,133.877272830996,4,5,133.877272830996,4,6,133.877272830996,5,1,133.877272830996,5,2,133.877272830996,5,3,133.877272830996,5,4,133.877272830996,5,5,133.877272830996,5,6,133.877272830996,6,1,133.877272830996,6,2,133.877272830996,6,3,133.877272830996,6,4,133.877272830996,6,5,133.877272830996,6,6,133.877272830996,7,1,133.877272830996,7,2,133.877272830996,7,3,133.877272830996,7,4,133.877272830996,7,5,133.877272830996,7,6
135.049700824861,0,0,135.049700824861,2,1,135.049700824861,2,2,135.049700824861,2,3,135.049700824861,2,4,135.049700824861,2,5,135.049700824861,2,6,135.049700824861,3,1,135.049700824861,3,2,135.049700824861,3,3,135.049700824861,3,4,135.049700824861,3,5,135.049700824861,3,6,135.049700824861,4,1,135.049700824861,4,2,135.049700824861,4,3,135.049700824861,4,4,135.049700824861,4,5,135.049700824861,4,6,135.049700824861,5,1,135.049700824861,5,2,135.049700824861,5,3,135.049700824861,5,4,135.049700824861,5,5,135.049700824861,5,6,135.049700824861,6,1,135.049700824861,6,2,135.049700824861,6,3,135.049700824861,6,4,135.049700824861,6,5,135.049700824861,6,6,135.049700824861,7,1,135.049700824861,7,2,135.049700824861,7,3,135.049700824861,7,4,135.049700824861,7,5,135.049700824861,7,6
